Soil_Type,Soil_Moisture_%,Shear_Strength_kPa,Bearing_Capacity_kPa,Excavation_Depth_m,Retaining_Wall_Type,Support_System,Deformation_mm,Rainfall_mm_day,Temperature_C,Groundwater_Level_m,Seismic_Activity,Ground_Settlement_mm,Wall_Displacement_mm,Pore_Water_Pressure_kPa,Strain_Gauge,Risk_Level
Silt,13.415106954848014,127.9540332713149,162.77510738132668,11.573841906954888,Diaphragm Wall,Anchors,6.623532817096328,48.269940767499975,16.02672527864193,1.037747086347407,1,62.02788171008429,18.78243677465004,260.637827084441,46.699145390181485,2
Clay,8.360366923474356,176.53546571006103,108.4738324447905,25.89894934542201,Secant Pile,Bracing,27.34577568965621,15.707248558559739,23.97498082339869,8.12928405393937,1,54.42000021136278,7.052989974614854,493.8601079775835,92.78422666061945,2
Rock,6.584374261819193,159.87792215822753,485.079105878548,28.57335949830669,Secant Pile,Anchors,27.312380006542547,71.28094716993294,15.09792581023192,0.388736970166893,1,73.97963719360992,35.46619263879837,241.388667635519,25.734198818953224,2
Clay,29.74900580974863,76.41617106543598,503.5777686824413,26.891088177792117,Diaphragm Wall,None,4.473656140519361,149.53036491299557,39.1750253091815,6.589427939347427,1,70.593661771162,42.728258447062025,321.8324452695786,26.983345329109433,2
Rock,13.058846124368074,210.20657867255156,160.10361456028812,22.95480835036306,Sheet Pile,Bracing,20.899204275345678,110.13810893895892,17.382804928287555,2.725577488154005,0,53.41898918086192,34.292724620074594,74.54284730381781,41.13462488815004,2
Rock,25.246861146365873,104.0095456273999,232.79141647930302,10.49154635257376,Diaphragm Wall,Anchors,42.6642399283601,163.35867391486948,36.29947899658504,8.715456807081264,1,67.89030208597069,0.8939242017409033,428.994536094617,24.336971340637604,2
Sand,11.366016369094096,204.8969887244574,108.77618168331446,10.603633136852057,Secant Pile,None,42.80768109973302,191.9184295218468,34.07436320486367,4.849922845774995,0,87.35596022726128,10.811644719549562,341.67562204079456,12.918391780874948,2
Clay,22.037568055598232,212.55027309953834,246.65430539028236,29.010728652043024,Diaphragm Wall,None,4.96188324598405,158.53249535032342,12.577765174159609,3.0557645932782576,0,43.22712877881686,3.4739992441765954,231.8090462882661,85.74148466508008,2
Silt,24.005696497242162,88.00621328216204,486.57093695933577,3.2776813902636848,Sheet Pile,None,4.536044137391543,120.76061576875068,2.6546470521611276,5.1763893568943455,1,41.276307274879365,28.519304978811338,57.27629297953389,55.82765244039158,2
Silt,19.890968515196107,65.33740677766704,358.98026385628947,22.333349277537902,Diaphragm Wall,Anchors,13.134773850096765,98.6683176104761,12.334517290787403,3.8195801904526885,1,76.42456208523801,37.82388394202062,316.25096926707675,86.13627189565668,2
Clay,16.78940471375396,245.19039651710995,274.04779658414407,22.06864638899208,Secant Pile,Bracing,43.73830312769967,8.013817269653334,35.44195566763711,5.643010646698302,1,58.2553837041994,5.528959353432972,55.696022817872986,83.11347654036959,2
Silt,15.296022853681713,164.95010594233003,285.86964745316516,19.81261760564453,Diaphragm Wall,Bracing,6.445129253674947,196.86439576280824,2.519789470066579,1.1453286832634824,0,7.100678022258855,41.91689102966926,50.541626259058056,28.20423547896711,2
Silt,13.721706663574883,64.54094887636894,100.67681285773408,29.732938844345377,Secant Pile,Anchors,35.99984013137231,76.69622451500851,18.843999022176213,9.969905028125511,0,89.21120156910814,27.77544891977416,327.2443529672096,54.77374443242739,2
Clay,28.238228606195648,298.7165792924418,249.90026378261794,11.420744765620581,Secant Pile,Bracing,5.0582809806551605,30.445642783373362,34.33532113784111,4.255558776967176,0,3.0783102237640136,34.49845060708625,135.0576803005494,8.321770274007045,1
Rock,25.765485194693227,64.44514024909166,423.22937081896526,12.179240322417701,Diaphragm Wall,Anchors,31.15689268739127,133.34177107929136,9.441261132060834,3.4823063970736867,1,74.8396356209743,48.57009243043231,136.3493973731429,91.52518840307584,2
Clay,29.125672766662813,223.7588072146383,587.0972219081785,5.131363879557,Secant Pile,Bracing,17.80336495595724,56.85765781909187,25.321530035148356,7.102098483162649,0,75.87941427043128,4.184049412384866,343.9722046247347,40.42627150651531,1
Rock,8.107430587138618,295.91973131585337,523.5304134919497,14.95554968668091,Secant Pile,None,39.44569814829335,117.15565418620952,3.5097365726847993,3.638994064953325,0,95.31110852819305,45.06120114888946,74.16373457271843,39.36761838890214,2
Silt,23.271686880091107,109.7950260539814,111.79748232276457,10.048310208340897,Sheet Pile,Bracing,11.68452244126818,117.35358156891824,-3.9896305047512044,8.332743050287576,0,5.4134408402320755,6.305134799370466,191.03250266355036,30.275537061795323,1
Silt,28.458511420525944,85.56234217179905,549.2803023374197,12.271440958796394,Sheet Pile,Anchors,31.960091469497993,89.14596418057383,33.6911323801071,4.542707243604252,1,59.685686078449095,19.647940331834114,117.24435596390857,46.06637447107038,2
Silt,9.530826654141503,80.34623485560722,491.599206649313,25.53343833690195,Sheet Pile,Anchors,11.784126728794247,167.22372310900852,-4.556725712521125,7.195584132654349,0,42.784057062705294,42.57193481655572,311.07936640844025,25.175938654544805,2
Sand,6.662406684169437,125.81878689189888,490.1880617854902,28.258081865242385,Sheet Pile,None,35.68301415560769,52.993412311088605,4.925976729377153,1.0745321644188655,0,33.0632954859542,45.31271183689341,347.79431962732815,37.48522727968046,2
Rock,23.528016232251478,75.26145275266167,328.99787950178575,8.014792944140012,Secant Pile,Anchors,43.68390172803744,89.72651832354683,37.031018209859205,8.461191855551117,1,9.031856029907303,25.318583677257266,374.5111341195696,79.99470485848819,2
Sand,19.3618278294978,223.04033542353298,299.0026464772514,13.057741151943578,Diaphragm Wall,Bracing,6.3400899563380015,107.5384257181943,9.055810789326696,7.357179867781099,1,56.265411967130916,29.705231913771257,164.85404761335445,83.42555035851719,2
Sand,26.0457194189568,65.57294953251568,251.45786441659632,28.07302517711564,Secant Pile,Bracing,43.329784429775174,132.72494415345992,43.51749422327886,2.1171677846196566,1,47.90407256746136,35.40736672992786,90.16238823646279,30.418247762851614,2
Clay,8.494309415657238,177.35553203744743,132.84742947718289,4.668828438609011,Secant Pile,None,29.678762720714897,156.7943701011179,43.885388412562286,1.4528600974578665,0,10.455445815102426,41.63793342263571,85.40764562385402,46.90144305527879,2
Sand,24.881682796497255,299.1742134632442,214.11768174684954,5.49373425900722,Secant Pile,Anchors,6.355524543351199,78.96145657565121,4.755181124945619,3.162923487256244,0,61.24895070970834,6.075558476883308,241.7681968028257,87.38197762800523,1
Clay,10.040683001193614,253.4925673765047,223.3018174890123,7.395356708568193,Diaphragm Wall,None,21.3770927679856,129.2093888193192,-7.746197776256025,9.760705860319042,0,73.79531202529385,40.503465411461384,475.62998407822175,5.267333182969713,2
Clay,9.091398571642612,203.80485955775274,342.0385348551008,19.07074652142562,Sheet Pile,Bracing,8.043014674254895,30.122190613703825,28.77848063129585,2.5683157456705863,1,76.72783010536483,24.063807525580838,147.97806541116108,88.91449619957854,2
Sand,9.106644948274823,126.56340519665292,473.722203298347,7.062751317161932,Secant Pile,None,35.01739444332848,186.52962010849572,14.804257645658904,4.561272089466333,0,90.53731882624274,22.53117125540845,165.5337206036972,21.91843456523317,2
Rock,25.364368005784552,205.97395907290962,336.9049141989733,29.138062299169803,Secant Pile,Anchors,37.943406720897485,76.61176128420071,-4.458593582223304,0.30020225717336313,1,40.94707418887772,21.194987599849913,95.39996094763652,67.85392442143758,2
Rock,21.629930517405004,181.7603659779129,128.9222247235803,15.06129223598005,Sheet Pile,None,5.2898260136399475,145.90428439528768,28.913755043792357,3.9722752956623255,1,95.3072768622137,25.46057926230213,322.50662325226864,58.255169638460025,2
Rock,18.076635619227982,156.52084597259287,578.8949004941019,16.540984929454492,Secant Pile,Anchors,25.306992634732218,4.0682163764355295,-8.285379998844332,5.713200154331028,0,86.5429405082686,47.25252766973018,355.9427932762287,55.29407481892521,2
Rock,13.970762103087562,82.67759418504987,571.3621595470561,9.659782626745976,Diaphragm Wall,Anchors,40.73125280129586,41.0374285809614,37.86081797707332,9.531246125079651,0,29.650157102393905,27.41018863960758,339.319043672342,85.93602247528213,1
Rock,26.930013520327705,271.65105381011665,492.5947715742042,15.715926815737804,Secant Pile,Bracing,46.80815207754983,97.4165088647156,-2.3741108987682953,5.167360449400644,0,15.928303734945848,47.65887691315696,437.5086093701516,10.157214364466128,2
Sand,14.811127685565884,162.4461622053306,595.6639507821103,20.87166808119931,Secant Pile,Bracing,25.6758933370885,175.6504935464693,-2.9978466689301246,8.191073261776879,1,43.53893961280134,9.014506530782029,268.89162576173226,34.7028025325636,2
Sand,25.41498598678943,98.65562795519126,372.2411664001315,23.281782697759155,Sheet Pile,Bracing,47.513961180570355,105.45102999013542,-0.3380236117278521,5.471276425689005,1,40.18987079559666,36.20679894163166,110.505668345179,53.825274634476564,2
Silt,15.97837271425546,141.93983771932238,581.384175126603,23.354438233167652,Secant Pile,Anchors,26.78444852280149,185.97409645877582,42.81464971706366,0.407850134355181,0,57.57193053312043,40.61197693043736,180.2323088169857,81.12888539460398,2
Rock,14.42361073562269,153.53243813223176,137.8025203083754,18.603060042740385,Secant Pile,None,19.709524729995398,96.75937931655926,28.124314813961533,3.1500827518977403,1,58.3386232327748,33.956441566743095,348.0934880396083,21.64430834116715,2
Sand,16.56699464174016,256.8844738917186,282.84037413068563,27.417713924834146,Diaphragm Wall,Anchors,42.41015642764477,98.08981934718999,34.07543445050002,5.755495078311032,0,74.99869843799752,30.346114011327018,325.9048881837019,80.29298413742762,2
Silt,12.534446854103553,233.40359514035052,212.6906340033829,25.070011877264953,Sheet Pile,Bracing,24.64913552290445,23.949357700106376,11.869924215301417,9.505939659311244,0,50.98899482056102,28.240639054309113,288.95140838433315,39.96384824939357,2
Rock,23.690234504406277,242.32622341033496,197.91654206713503,23.440299096862887,Sheet Pile,Bracing,23.595125528226152,160.53124883044396,8.497200012772556,8.591303597512333,0,10.482264094076555,43.0465241289348,357.33398840990924,18.89138564336954,2
Clay,17.56800975231198,52.7578161071618,170.40147444633806,4.501349085372437,Diaphragm Wall,None,24.515624470491414,49.3930824934125,2.896620373074347,2.2835561417884764,1,85.8291335553106,41.082329858225,336.82588266798473,75.89864404434826,2
Silt,10.805317378670432,154.03849954494038,411.2068207829983,3.1857049799305317,Secant Pile,Bracing,42.339250093487266,179.922497874463,16.435641557182493,2.201098300191635,1,30.976458318518706,6.114436059029976,446.5962002592283,9.089890147454781,2
Sand,27.489364331864213,170.33603790883092,490.66092787365255,8.73607648427777,Sheet Pile,Bracing,41.597077084402606,182.1648440660792,20.350580344379267,2.0117296711390074,0,97.1297460306592,42.429382851543906,313.7073698652335,51.47673740754429,2
Clay,14.597280534330284,54.79806920576417,389.1491997101803,20.91513703566321,Sheet Pile,Bracing,20.17599962201056,188.66202237482995,24.74761640090155,9.224988963025032,0,11.786010867977016,20.703430972022126,400.37061141525044,6.387578386188841,2
Clay,18.588821527849717,114.95330218625855,173.48135479410485,14.102332199828737,Secant Pile,None,16.66499299352625,104.046097820618,4.141517719928199,8.526661531017206,1,95.82511722325032,12.684841499790538,161.91822018491052,35.64178551577876,2
Clay,27.661802774113674,240.07245578053374,505.5618849667355,13.864969001081416,Secant Pile,Anchors,24.596401201956464,135.41875695672886,42.17597444966449,7.748834322529488,0,9.101180688251699,43.48842840069629,355.1821630650806,60.10767990063927,2
Silt,20.605949897849804,84.27742643224977,417.97735358186424,26.88384598219957,Sheet Pile,Bracing,28.638625486855453,155.7031760123327,-0.6632825986075286,3.9273511422422756,1,23.103613794705947,21.60123998168708,455.9873532722041,55.61155414872131,2
Sand,7.922451017709102,183.82753286314792,294.08285306349774,27.180196899559647,Secant Pile,None,11.916860531399848,26.20292373009312,43.11092461215268,5.043807042987668,0,4.657994208654159,40.41823450884083,223.57954755492497,40.46554179046665,2
Clay,28.495803090336878,103.80046800430938,437.06514776803147,27.547732129446814,Sheet Pile,Bracing,39.697754235779534,120.19143899949944,-9.182913262087292,4.643317447951528,1,70.5113146638995,13.170180597792225,400.596884302391,42.90479939721157,2
Rock,20.692701326785446,53.03019366097332,229.95248962141642,11.474708065905737,Secant Pile,None,24.324138286621142,6.859580260662335,16.46191304992651,2.5339810755937267,0,85.02987365717918,0.1964660711108901,376.1551855379459,22.676955335076656,2
Clay,13.372640366427152,110.30036439988537,272.59610424710525,21.658506943960067,Secant Pile,Bracing,16.70227742099798,99.51321667774518,8.335231096410954,5.050280461487669,1,43.40710818159804,24.772959645147218,76.78678859232011,45.58825884241029,2
Clay,8.481801816584682,293.96843872751344,558.7429215659952,10.33409589440798,Diaphragm Wall,None,5.34104964819953,30.96853632404548,14.701787766163793,0.30496547852754463,0,92.85220750424297,5.011412832144213,311.6787393308325,95.32548557208342,2
Silt,24.8506297317574,250.3842779707474,245.25225283571018,8.146465493010144,Secant Pile,Bracing,11.942258020180347,36.58458519241694,21.386551843943398,1.3181037349745917,1,59.029907175559956,37.71879777624548,108.58520714036106,85.04529177837904,2
Silt,20.50181889821284,289.89416108025836,334.9941340789683,7.985076348378969,Diaphragm Wall,Anchors,47.46405858779919,73.0095133385203,13.957403690698996,8.865895961689464,1,63.00071354465232,13.803756803470518,485.293627503766,14.52328690763438,2
Sand,18.33652729940804,171.96351098159062,545.0705686980073,12.236905763317038,Secant Pile,Bracing,15.25498434097633,86.48743334330061,12.816576766587723,7.516797670314233,1,84.54192017007699,22.182282330173937,415.1333762152953,2.978078732092093,2
Rock,27.34731457627394,77.43404966937588,453.8606751337637,14.608855734055187,Sheet Pile,None,8.442964468351766,124.63448490643745,30.299787847731857,4.228684090590871,1,29.68002050518389,4.351678254577712,99.37571056120404,93.35243127166306,2
Silt,24.71493028061327,186.98987224342324,131.10161308235138,25.435627618486848,Sheet Pile,Bracing,23.03363958274966,14.885683687703132,27.723195129755553,5.171503622838772,0,35.42657213276258,14.332962422362632,104.78839894145528,52.674974988074766,2
Clay,8.791871993318779,163.59433363999023,173.65152213948517,6.237059523763227,Secant Pile,Anchors,15.354387168012435,100.73835224748893,35.829920511971636,3.6999888595997743,1,90.59519191946444,39.0745121629286,317.51323471067855,53.783782314930775,2
Sand,12.793051694888707,261.089270684904,103.92079538595841,22.842997879662143,Secant Pile,Bracing,1.7579625135597077,36.52502605062023,3.747743968172255,7.407798671606725,1,90.09634960387638,7.579395595115973,205.2001283779325,78.07179957065223,2
Clay,11.212228495361643,74.52064519606114,415.4608951145817,17.349282683111245,Sheet Pile,None,16.157260863970862,114.79503500634837,23.524068036473494,7.841871792320796,0,97.64827762008709,32.35797805634787,65.70763658289917,31.468897387132657,2
Clay,23.598657314316924,172.06028425544454,323.83671270520915,10.774524252251798,Secant Pile,None,27.20543119697343,127.4809224522367,22.18571319660696,7.632851902031591,1,90.18383164416711,45.87129264022506,293.7386785248739,48.190756883600216,2
Silt,5.838310868394484,87.51216617349607,167.13742545113777,16.306128782386264,Diaphragm Wall,Anchors,27.585618600998345,111.34185131057077,10.335579597997882,7.2261172483444955,0,12.73720360333609,33.991837987886015,224.5302948586311,96.86629131467376,1
Sand,19.24724212178291,131.168981722515,578.9670605283852,11.098435883979612,Diaphragm Wall,None,17.827946058844436,147.65910209566152,16.73316480464745,2.0450433869279583,1,82.37242861369873,40.55108446461134,95.48442156728419,67.21486869324072,2
Rock,24.061467143517262,234.33926934694992,364.82986197280997,19.094212791434263,Diaphragm Wall,Bracing,22.36513781263003,67.12184884818026,7.258017881815082,3.3796997924047876,1,40.9838478109594,5.44858146519579,410.8641765151922,15.374503199578593,2
Rock,26.919140919043738,169.00453234219162,220.9466470564446,14.713785917091593,Diaphragm Wall,Bracing,48.27589591173832,153.0213183266262,-2.1985581310658144,4.69845434983675,1,99.08013559459378,12.536591300102723,461.7845443754627,13.32267479843533,2
Silt,13.552043717897687,143.97207128644231,350.30178557735377,7.438949285129726,Diaphragm Wall,Bracing,18.86742386151558,86.55341634163874,1.759066586450306,3.3079299142765564,1,47.22809643288011,44.72694261202955,390.4672703063585,20.42647583330054,2
Silt,25.53143261680032,148.61906964250883,439.8101663675539,6.1477430130038115,Secant Pile,None,12.911340662999148,96.83689966451936,-4.19674944793394,7.54940200158329,1,55.38360825022206,35.75528068090446,420.0900395073248,76.67116744207175,2
Sand,7.765793423880181,164.86169210149666,138.11960898678223,17.760783415947515,Secant Pile,Bracing,12.173352203338005,129.62042545221428,27.56882663545683,3.293535242499547,1,52.97749152567985,31.97769131886556,147.42075526975282,29.537700384061605,2
Rock,26.161307293362956,246.25413595926423,237.35190752394598,27.365151898724793,Diaphragm Wall,Bracing,22.888230635206707,3.671676799844792,26.340006621003333,1.3823208678533716,0,32.17370298582778,33.188336806085,168.60782791337044,2.1388846675079787,2
Rock,8.18721655829956,273.0211722350586,503.4827454419968,12.286857537057509,Secant Pile,Bracing,37.9760074358472,130.79884428404966,42.283350436893,3.9904045204830405,0,7.502208889291817,20.710027715232172,143.83739313463448,94.41743635056619,1
Rock,14.932182264009182,288.8336716259821,329.8324352013306,22.791002895010827,Secant Pile,Anchors,10.29940920942366,123.71702981442307,30.132312750598274,9.799144327823804,1,89.56512304019185,2.227831580882661,394.2785441145038,16.971341639491065,2
Clay,24.93238414448884,246.72584656382378,373.28857101614744,20.78385658337371,Diaphragm Wall,None,35.464806357038405,61.96942335065599,-7.137478868412771,2.258814129335759,1,80.26758125262869,39.22207710353645,476.5626855205237,0.9558186148068581,2
Rock,8.747935683719344,128.8517239370032,316.40800110473464,28.151982686355986,Secant Pile,None,1.0574911674708143,17.158856979897898,38.63348456609248,6.12158658943229,0,13.952678055966928,33.93566181076769,372.5767430302562,23.7131602383323,2
Clay,10.731284880816037,222.03367652163553,121.94997132150256,25.166487467076802,Secant Pile,None,20.9466488991973,18.187089982608228,37.44713396201492,4.329730498397063,0,77.67682713500729,23.640223205636236,446.6600441958002,23.50287871181337,2
Sand,23.056314209826656,159.40078101384796,182.87488991007797,18.2983419904475,Secant Pile,Anchors,38.793253260139345,184.64474939704573,14.382617642498428,0.7102456764932663,1,62.584666605061,44.987980768412875,337.4145926974277,42.200525084572305,2
Clay,23.00091341365186,113.66765551151279,322.77081937094545,20.7398234523209,Diaphragm Wall,None,16.936647788721572,137.85586424516742,22.222467779035682,4.878766059980595,1,40.91437879176223,16.807983249254942,224.44695525145957,92.03898315000369,2
Sand,21.028690822132432,260.21789485648065,204.59273270396392,27.25643459776894,Secant Pile,Anchors,28.186855072269974,25.420522754148077,43.684308285988536,7.021643286483124,1,25.40211490955627,14.716087211561796,241.59272671863732,87.9184917779098,2
Rock,22.3487111116775,59.60658724058125,124.98951432983937,13.787007183847239,Sheet Pile,Anchors,10.24896164129554,71.34463386178128,19.276740011649146,5.132199758278188,1,85.97287835022325,43.63981625397214,83.89464447533217,45.68945549824279,2
Rock,18.568111083689907,275.4404980338559,521.8248320259119,11.823457058159988,Sheet Pile,None,37.099769556308615,118.49659878031929,39.792700560684935,8.721060637465811,1,70.01882592940531,39.84938273794928,64.15573786071174,41.08999049918065,2
Sand,11.294976472673818,165.36936615618356,590.596264582058,3.291899258150301,Diaphragm Wall,Bracing,2.613955163437981,167.11434101812975,-5.432868320439746,2.8893701665758265,1,54.773990946913685,25.74899053241724,362.96402188508483,55.500908647485126,2
Silt,13.642399837597987,209.3003692020701,496.57143699836973,25.316879003169536,Sheet Pile,Bracing,42.627132243775016,8.732185742601706,0.507852778977556,0.8624917130396492,0,60.95685338984641,6.536736972892498,247.29300140503128,24.345401197176574,2
Sand,9.539942920035642,214.83848055144568,526.8924608523334,24.626478910890853,Diaphragm Wall,None,9.909819321083408,47.32662629400177,14.24152188927248,9.36565611658006,1,9.106618208218098,10.753573573252623,298.49678062458327,5.218499196636284,2
Silt,27.711264033340708,273.7794351766341,220.9885651585227,5.8202719887040875,Sheet Pile,None,43.71990158541654,177.94979805907602,22.161624458551756,3.78196349528219,1,47.39197609111919,32.81139952044033,300.9475614300874,93.92241361712067,2
Clay,19.58479486915301,209.16742054180182,580.3134877565999,18.575149290582907,Sheet Pile,Anchors,17.626462065025866,1.8331100367632969,34.89253185245401,5.7640555145363335,0,19.3700292785702,19.252061892020585,174.81911599998563,18.669898487717273,1
Clay,15.021285419090997,203.48339619001544,198.46285222671418,15.52750585050596,Sheet Pile,None,36.13417872372433,40.27982055877748,44.354416332875275,7.9200312613019594,0,20.838367900882538,41.823659583298564,264.15162987327085,19.84007292457164,2
Clay,16.550145091103317,66.66301014017249,575.7149051809162,6.205145578746009,Diaphragm Wall,Anchors,15.961264889309422,191.80483519459318,11.386832306076403,3.243136638755806,0,66.13039622868668,47.497750466610206,261.842099750466,47.24603288539476,2
Rock,28.682083490295383,179.602005486301,597.4096469829756,29.475342130639536,Diaphragm Wall,None,45.29558356173238,122.68036930443422,-7.392140012295329,7.161645381776111,0,91.1256151834288,40.28184626374591,224.79224955253565,49.16133448403307,2
Clay,8.833785077902006,87.54225020426041,455.86140287302436,8.796788961510597,Secant Pile,Bracing,6.331856275918718,52.33427332750129,34.06443268124286,1.3541884981782804,1,40.375661047834654,18.877271149777858,419.3039225304817,1.8434209700741944,2
Silt,19.65574580041993,234.35844218037138,590.571865895911,4.815322862445151,Diaphragm Wall,Bracing,8.925989463629936,13.398218879169521,23.240939549554447,2.9129374720550527,0,20.774927301219037,39.4343214615712,253.02380165941815,14.79547387739707,1
Clay,17.64721697211165,178.05548020316863,384.76988978355183,19.060879246551558,Sheet Pile,None,24.651506257940113,5.6382680894444315,0.9198572377510921,1.447106361365199,0,64.87469372366542,17.572083673534173,321.6400360276945,37.81548185607417,1
Sand,20.286355885866193,220.05694480208834,229.77089158804517,22.94940028259188,Sheet Pile,Anchors,4.096921951907307,48.94901592738545,17.21556511417811,8.112305584013578,1,87.11870463503178,8.355004388281696,452.9840541713717,68.3730693510539,2
Sand,5.452754595521013,60.418225150596065,318.4979428328104,3.875973043274048,Diaphragm Wall,Bracing,9.799009235088096,176.2971639177821,30.82706350435484,2.2264923522678535,0,74.83188011224908,1.6696602432928698,439.8051302865151,22.841845683193583,1
Rock,26.803097723603788,71.1980040114508,396.780467689393,20.7853762456296,Diaphragm Wall,Anchors,47.188319110600716,83.1827308595019,32.37264828877541,7.174035554052103,0,86.87572305365872,19.285835638051,450.6899917006243,42.30144462417626,2
Sand,28.30295706209031,229.08084701567057,136.5407810135075,17.37188065068927,Diaphragm Wall,None,48.82448305739436,144.0666738331986,17.47901265993191,9.432983972456526,1,53.655467101079935,45.17796518486409,171.50224840925628,55.73450647164668,2
Silt,19.12832958973022,68.02108399966835,411.17163230862303,5.788155239626307,Secant Pile,None,18.812966466521097,183.65700707599154,6.786799157087252,5.27772209068877,1,75.1876244369191,11.949329387783825,65.74211973862828,88.8592494623292,2
Clay,22.416270596922306,67.81418194131464,590.5889183811473,7.658144677551776,Sheet Pile,Bracing,46.164301050696785,81.60809232056332,43.55584201211714,5.400291922606877,1,14.006455935893648,10.3256582464892,167.48005995289816,32.60705023271233,2
Rock,28.062484529432393,53.027118808721866,195.05382489186383,18.335306027534173,Secant Pile,None,27.241233783671586,38.25547420747941,26.484943602607103,4.61033568097812,1,34.82746153631915,48.49103926205201,175.4183055293189,13.355826586348352,2
Clay,22.680965857834966,289.12534957487003,496.29755814419167,11.001655564858787,Secant Pile,Bracing,13.487123293688352,103.4235861713839,12.453063564046428,3.2589014339364275,1,38.95491644815225,1.250205642529606,459.2121470262356,48.927222589760824,2
Clay,8.813476072856535,234.37708986475172,553.9493968898097,28.334524673585534,Sheet Pile,Anchors,35.119936054029935,181.6167374119709,5.425477331255882,4.756550309249171,1,51.12957462460346,39.28910751968772,342.1592297770868,74.67216016840621,2
Silt,19.40720900417033,138.31285212551603,571.8507964101104,25.10598619606937,Sheet Pile,Bracing,32.94509032874286,160.87488282754012,30.210664065195914,6.028075322667594,1,92.90763602568236,16.06849778704352,86.76678182100295,10.985975705273344,2
Sand,20.1678761595714,124.13389532191381,580.0678022027237,29.556314575868903,Diaphragm Wall,Bracing,49.45626595543667,13.165968672630758,3.320089507657224,9.859915721706594,0,87.42965602221743,1.8743978434829667,110.92036820499551,42.46834916969604,2
Sand,15.60326678255965,137.42580743646238,360.729819360736,10.011112651661177,Diaphragm Wall,Anchors,13.252364370464164,138.51456001551637,-0.5559506064471513,9.377645593182242,0,13.452549228918453,45.89012701047918,120.05425649388893,1.7785141262483428,2
Clay,23.41110589061807,243.66338279529546,588.6539539957519,29.182538085545378,Secant Pile,Bracing,33.60297513308677,114.37950449179075,19.140863892913867,8.621529582931217,1,17.27896518824632,6.98211651047918,333.68978667601544,3.3559181647251135,2
Rock,28.359175369225373,215.3426527676036,478.65510356721944,14.643314484372063,Diaphragm Wall,Bracing,2.6011877514723447,181.4926352692851,5.949306595427803,8.891305357048584,0,35.76405495889114,27.58896418628477,380.93631147815137,48.29533632166656,1
Sand,28.139212822669407,96.29889196686699,180.83571811848094,12.383007473471375,Diaphragm Wall,None,5.68230193483597,24.496283370059444,24.58978297079883,4.67849183292043,1,29.07438658906739,13.702710371477389,436.83975975442826,29.819729815092945,2
Rock,16.270984285103303,93.52733383352108,338.450053233985,4.3594372281725375,Sheet Pile,Anchors,0.1959187475546631,106.80722264093131,-3.5133728819171584,6.574443271774648,0,61.47709531562623,3.2596401092345517,473.2864478628094,84.51072990054122,1
Sand,7.830951146018881,74.59891242834934,459.16558768600197,4.424661962209271,Sheet Pile,Bracing,49.97303405298366,175.89253870237846,26.021760751202685,8.950667229362141,1,90.2776047764545,2.4961242831689545,140.76705082389878,60.21543061264543,2
Rock,29.621029974058363,215.07567992533453,223.67015790954167,21.684303910559677,Diaphragm Wall,Anchors,40.11368485737389,82.0047573483486,5.581309039873622,3.9295076499135306,0,96.22915416725868,5.7778349418169395,189.39761812582208,45.39329617429904,2
Silt,25.972452161148354,241.09316555543398,420.30759177444367,15.364082849718754,Sheet Pile,Anchors,39.33615073667704,96.39898354657342,-9.986638606101799,9.617624783454687,1,65.36029525352265,3.5683506944690024,158.14529633517378,40.793537105429635,2
Rock,8.116567030081672,116.261607081251,433.30023952330964,9.116083902974854,Diaphragm Wall,Bracing,25.486303764408984,14.092135533391659,-3.0185168279202994,4.15786062069183,0,83.81592014010867,38.027905775996146,211.442705359762,49.72454801895633,2
Silt,28.02104706543431,55.236240257728205,181.34987190428296,19.57719827078128,Sheet Pile,None,15.003354145271997,55.628728089782165,41.348845780930176,6.010826653932156,1,52.52022002307971,24.278310114171457,461.59929834068726,4.043883121266134,2
Silt,26.747409051553205,70.54291686910683,382.54265622637814,9.827169192753,Sheet Pile,Anchors,7.563214223133796,64.90132983378946,37.70450515134468,7.098047132723719,0,20.832694686003972,17.144604567448983,308.80065512271267,89.27933564206599,0
Rock,17.970951428151803,291.9650087112576,485.81345548930386,18.59605736729941,Sheet Pile,Bracing,14.233736942323183,189.02448974897737,2.848496761993026,9.505920130759383,0,52.46884120934774,20.918445506600357,382.1863537960246,99.83031557339584,1
Silt,19.781885893623233,123.86119436935506,349.44783226797097,12.698636168532639,Sheet Pile,Anchors,18.798561096456957,56.533472108231805,32.810454750002016,2.4461627405226603,1,55.508260143765106,46.44733677863117,270.5536562570519,18.148712485869865,2
Clay,14.975067596753256,242.3057869595334,106.0515583880537,25.235910118519115,Diaphragm Wall,None,37.8155048490147,92.1737470539304,23.471437624568587,7.461309782386422,0,74.24575642135565,45.53759063690736,62.98606100125604,12.038296477461973,2
Silt,6.369040970550783,206.16589221356594,104.51923453964609,25.15879634070304,Secant Pile,None,26.98308944515762,134.26088471285595,43.39975912974282,5.208155861440822,0,21.98829897073491,35.783824006128846,78.88796869901645,14.357746344859523,2
Sand,13.379931041147524,145.484909913224,278.5146719850061,15.888460749304835,Sheet Pile,None,3.874181327774134,32.43667448157548,10.548311274373251,2.6855714062064107,0,36.83103820867317,44.23411887108439,292.0653640705486,66.10270582343671,2
